"zSES" "zACH" "BYACH" "byses" "retain" "sex"
0.0867776510037973 0.682727272707946 0.766557665337881 0.035 1 1
1.25742180284059 -0.189104042967932 -0.108398744949624 0.975 1 0
-0.0140970046332027 -1.03378154680963 -0.956104010089131 -0.046 1 0
0.0543981319104393 -0.94553165834856 -0.867537788358138 0.009 0 0
1.26613936567341 0.69824373661319 0.782129748279594 0.982 1 0
-0.594437616075697 -1.24228403053635 -1.1653538746184 -0.512 1 0
-0.788714730635845 -0.487795973143872 -0.408161341577601 -0.668 1 1
-1.0988108942607 -0.835946632017777 -0.757559952582289 -0.917 1 1
-0.178485332337943 -0.441246581428142 -0.361445092752462 -0.178 1 1
0.111684973383303 0.866985281582715 0.951476150270724 0.055 1 0
-0.807395222420474 -1.31695701308033 -1.2402945237754 -0.683 0 0
-0.961820621173413 -1.40326734355325 -1.32691423513867 -0.807 1 0
-0.101272632961474 -0.436397686457753 -0.356578816833176 -0.116 1 1
-0.385216108087845 0.581870257323863 0.665339126216746 -0.344 0 1
0.639720207828834 -0.715694036752139 -0.636876309784013 0.479 1 0
-0.533414676245906 0.558595561465997 0.641981001804176 -0.463 1 0
-0.342873660042684 1.26459466915458 1.35051077565212 -0.31 1 1
1.07559834947019 0.657513018861925 0.741253030557598 0.829 1 0
-0.0464765237265607 -1.24325380953042 -1.16632712980226 -0.072 1 1
-0.263170228428264 -0.599320557462811 -0.520085687721164 -0.246 0 0
1.26863009791137 -0.674963319000874 -0.595999592062015 0.984 1 1
-0.522206381175129 0.498469263833178 0.581639180405038 -0.454 1 0
-1.20342164825462 0.571202688389008 0.654633319194318 -1.001 1 0
-0.263170228428264 -0.522708016930671 -0.443198528196456 -0.246 1 1
1.19764422912977 2.11896996293706 2.2079485926302 0.927 1 0
-0.559567364744388 1.58365195820616 1.6707117311411 -0.484 1 0
-0.383970741968869 -0.384029620777555 -0.304023036904895 -0.343 1 0
-1.3304489923901 -1.16567149000421 -1.08846671509369 -1.103 1 1
-1.6131471013975 -0.819460389118456 -0.741014614456719 -1.33 1 0
-0.730182523044005 -0.363664261901923 -0.283584678043896 -0.621 1 0
-0.382725375849894 0.652664123891536 0.736386754638312 -0.342 1 1
-0.185957529051795 -1.06481447462012 -0.987248175972558 -0.184 1 0
-0.791205462873795 1.14725141087118 1.23274689840542 -0.67 1 0
-0.692821539474746 -1.0570562426675 -0.9794621345017 -0.591 1 1
-0.359063419589363 -0.20268094888502 -0.122024317523623 -0.323 0 1
1.20387105972465 1.00372411974767 1.08870513119457 0.932 1 1
-0.882117189558993 0.821405668861061 0.905733156629442 -0.743 1 0
-0.0589301849163138 -0.0872772485897702 -0.00620695064463144 -0.082 1 1
1.18519056794002 0.460647883064146 0.543682228234612 0.917 1 1
-1.54838806321078 0.67690859874348 0.760718134234739 -1.278 1 1
-1.30803240224855 -0.849523537934865 -0.771185525156288 -1.085 1 0
-0.46616490582124 -1.37417397373092 -1.29771657962296 -0.409 1 0
0.00582885327040224 -1.46921231515053 -1.39309558764095 -0.03 1 0
0.135346929643834 -1.30725922313955 -1.23056197193682 0.074 1 0
0.173953279332069 -1.84839590183493 -1.77363836452907 0.105 1 0
-1.25572702525159 0.818496331878828 0.902813391077871 -1.043 0 0
-1.25572702525159 -0.572166745628635 -0.492834542573166 -1.043 1 1
-0.349100490637561 -0.871828454798653 -0.793570394385001 -0.315 0 0
-1.60567490468365 -0.673023761012718 -0.594053081694301 -1.324 0 1
0.0456805690776121 -1.47309143112684 -1.39698860837638 0.002 1 0
1.66714725598346 2.00065692565958 2.08921146019964 1.304 1 0
-0.519715648937178 0.430584734247737 0.513511317535043 -0.452 1 0
-1.63805442377701 -0.0640025527319052 0.0171511737679377 -1.35 1 1
-0.873399626726166 1.12979538897778 1.21522830509599 -0.736 1 0
-1.08884796530889 -1.37514375272499 -1.29868983480682 -0.909 1 0
-0.854719134941536 1.96671466086686 2.05514752876464 -0.721 1 1
0.317170383014229 0.620661417086972 0.704269333571029 0.22 1 1
-1.30305093777265 -0.227895202731041 -0.147328952303907 -1.081 1 0
0.159008885904365 0.383065563537928 0.465821813526047 0.093 1 1
-0.915742074771326 1.12494649400739 1.2103620291767 -0.77 1 1
0.583678732474946 -0.483916857167562 -0.404268320842173 0.434 1 0
-0.695312271712696 -0.169708463086377 -0.0889336412724824 -0.593 1 0
-1.3005602055347 -0.545012933794458 -0.465583397425168 -1.079 0 0
-0.362799517946289 0.61290318513435 0.696483292100172 -0.326 1 1
-1.26818068644134 -0.200741390896865 -0.120077807155909 -1.053 1 1
0.244939148113662 0.276389874189378 0.358763743301769 0.162 1 1
-0.538396140721808 0.666241029808625 0.750012327212311 -0.467 1 1
0.806599267771526 0.659452576850081 0.743199540925311 0.613 1 0
-0.507261987747425 -1.23743513556596 -1.16048759869912 -0.442 1 0
-0.0626662832732398 -0.0213322769924847 0.0599744018576492 -0.085 1 1
-0.109990195794301 1.24131997329672 1.32715265123955 -0.123 1 0
-0.183466796813845 -0.257958351547451 -0.177499863003476 -0.182 1 1
0.816562196723328 0.325848602887342 0.40839975767848 0.621 1 0
1.33463450221706 0.118315898154708 0.200123148333067 1.037 1 0
1.07684371558917 1.24713864726118 1.33299218234269 0.83 1 1
0.733122666751983 -1.11718254030032 -1.03980395590084 0.554 1 0
0.66213679797039 2.00938493660628 2.09797075685435 0.497 1 0
0.871358305958242 -1.07257270657274 -0.995034217443414 0.665 1 0
-0.659196654262413 -0.981413481129436 -0.903548230160849 -0.564 1 0
-1.10130162649865 -0.381120283795322 -0.301103271353323 -0.919 1 0
-0.941894763269808 0.289966780106466 0.372389315875769 -0.791 1 0
0.657155333494489 1.91822571116297 2.00648476957179 0.493 1 0
-0.158559474434339 0.298694791053166 0.381148612530482 -0.162 1 1
0.343323071512711 2.36141471145649 2.45126238859447 0.241 1 1
0.726895836157106 1.07839710229166 1.16364578035157 0.549 1 1
-0.52718784565103 -1.35671795183752 -1.28019798631354 -0.458 1 1
1.02827443694913 1.85519007654792 1.94322318262108 0.791 1 1
1.10673250244458 1.7950637789151 1.88288136122194 0.854 1 1
-0.553340534149511 -0.468400393262318 -0.38869623790046 -0.479 1 1
1.11918616363433 1.59528930613509 1.68239079334738 0.864 1 1
-0.730182523044005 0.0610989375041224 0.1427010924855 -0.621 1 1
-0.770034238851215 -0.19007382196201 -0.109372000133481 -0.653 1 0
0.526391891002081 -0.55277116574708 -0.473369438896025 0.388 1 1
-0.24573510276261 2.05787388631017 2.14663351604721 -0.232 1 1
-0.85098303658461 -0.186194705985699 -0.105478979398053 -0.718 1 0
1.45543501575766 0.768067824186787 0.852204121517304 1.134 1 1
-0.295549747521622 -0.718603373734372 -0.639796075335584 -0.272 1 1
-0.420086359419153 0.934869811168156 1.01960401314072 -0.372 1 1
-0.0987819007235237 -0.930015194443317 -0.851965705416425 -0.114 1 1
-0.372762446898092 -0.353966471961146 -0.273852126205325 -0.334 1 0
-1.45374023816866 0.268631642236756 0.350977701830912 -1.202 1 1
0.569979705166217 -0.208499622849486 -0.127863848626765 0.423 1 0
-1.05646844621554 -0.73218027965146 -0.653421647909583 -0.883 1 1
-0.916987440890301 1.33053964075187 1.4166921281544 -0.771 1 0
0.394383082390699 0.458708325075991 0.541735717866898 0.282 1 1
-0.537150774602832 1.25586665820788 1.34175147899741 -0.466 1 1
-0.926950369842104 0.258933852295979 0.341245149992342 -0.779 1 0
-0.666668850976264 -1.39259977461839 -1.31620842811625 -0.57 0 0
0.213804995139279 -0.0659421107200603 0.015204663400224 0.137 1 1
-0.320457069901129 -0.468400393262318 -0.38869623790046 -0.292 1 0
-0.320457069901129 -1.44690739828675 -1.37071071841224 -0.292 1 1
0.289772328396773 0.288997001112388 0.371416060691911 0.198 1 0
0.339586973155785 -1.21609999769625 -1.13907598465426 0.238 1 1
0.166481082618217 -0.179406253027155 -0.0986661931110533 0.099 1 0
-1.11126455545045 -1.02990243083332 -0.952210989353703 -0.927 0 0
1.26613936567341 0.333606834839964 0.416185799149336 0.982 1 1
-0.391442938682721 -0.104733270483169 -0.0237255439540587 -0.349 1 1
-1.81365104655252 0.0707967274448991 0.15243364432407 -1.491 0 1
-0.32543853437703 -0.931954752431472 -0.853912215784139 -0.296 1 1
0.571225071285192 -1.03378154680963 -0.956104010089131 0.424 1 0
0.141573760238711 1.19283102359283 1.2784898920467 0.079 1 0
-0.520961015056153 0.306453023005787 0.388934654001338 -0.453 1 1
1.57623552929827 1.8299758227019 1.91791854784079 1.231 1 0
1.26364863343546 1.30338582891769 1.38944098300641 0.98 1 1
-0.959329888935462 -0.853402653911176 -0.775078545891717 -0.805 1 1
-0.559567364744388 0.511076390756188 0.59429149779518 -0.484 1 1
-0.42631319001403 -0.103763491489092 -0.0227522887702018 -0.377 1 0
1.48283307037512 0.579930699335707 0.663392615849032 1.156 1 1
-0.978010380720092 0.400521585431327 0.483340406835474 -0.82 1 0
0.451669923863563 1.19961947655138 1.2853026783337 0.328 1 0
0.856413912530538 -0.930984973437395 -0.852938960600282 0.653 1 0
1.29104668805292 0.423796281289192 0.506698531248044 1.002 1 1
-0.0713838461060669 0.9416582641267 1.02641679942772 -0.092 1 0
-0.543377605197709 1.44109444607673 1.52764321911411 -0.471 1 0
-0.109990195794301 0.47616434696939 0.559254311176325 -0.123 1 0
-1.19221335318384 -1.09390784444245 -1.01644583148827 -0.992 0 0
1.57623552929827 0.0892225283323765 0.170925492817355 1.231 1 0
-0.659196654262413 1.79409399992102 1.88190810603808 -0.564 1 1
-0.0626662832732398 -1.03184198882148 -0.954157499721417 -0.085 1 0
0.728141202276081 0.0824340753738323 0.164112706530356 0.55 1 1
1.38693987921402 1.14725141087118 1.23274689840542 1.079 1 0
-1.4064163256476 -1.14530613112857 -1.06802835623269 -1.164 1 0
-0.923214271485178 -0.74478740657447 -0.666073965299724 -0.776 1 1
0.0245093450550319 -0.285112163381627 -0.204751008151473 -0.015 1 1
1.66963798822141 -0.10861238645948 -0.0276185646894868 1.306 1 1
0.825279759556155 2.17715670258173 2.26634390366162 0.628 1 0
0.484049442956921 1.33247919874002 1.41863863852212 0.354 1 1
-1.32671289403318 -0.462581719297852 -0.382856706797318 -1.1 1 1
-0.5085073538664 0.325848602887342 0.40839975767848 -0.443 1 1
-0.647988359191635 0.128013688095485 0.209855700171638 -0.555 1 0
0.956043202048563 0.960084065014177 1.044908647921 0.733 1 0
0.589905563069822 1.89883013128142 1.98701966589465 0.439 1 0
0.151536689190513 0.891229756434658 0.975807529867151 0.087 1 0
0.607340688735476 1.45661090998197 1.54321530205582 0.453 1 1
-0.544622971316684 0.304513465017632 0.386988143633624 -0.472 1 1
-1.03280648995501 0.931960474185923 1.01668424758915 -0.864 1 1
0.815316830604353 0.158076836911895 0.240026610871207 0.62 1 0
0.247429880351612 -0.447065255392608 -0.367284623855604 0.164 1 1
0.0780600881709702 0.197837775669082 0.279930073409347 0.028 1 0
-0.0178331029901286 1.53613278749635 1.6230222271321 -0.049 1 0
0.772974382559192 0.726367327441444 0.81035414861145 0.586 1 1
0.505220666979501 -0.513010226989893 -0.433465976357885 0.371 1 0
0.756784623012513 0.535320865608131 0.618622877391606 0.573 1 1
0.776710480916118 -0.217227633796186 -0.136623145281479 0.589 1 0
0.583678732474946 0.679817935725713 0.76363789978631 0.434 1 0
0.106703508907402 -0.91546850953215 -0.837366877658568 0.051 1 0
-0.889589386272845 0.120255456142864 0.202069658700781 -0.749 1 1
-0.893325484629771 0.247296504367046 0.329566087786057 -0.752 1 1
0.0668517931001924 -1.02893265183924 -0.951237734169846 0.019 1 1
-0.00911554015730147 -0.368513156872312 -0.288450953963182 -0.042 1 1
0.817807562842304 0.641026775962604 0.724707692432027 0.622 1 1
-1.30180557165367 -0.866979559828264 -0.788704118465715 -1.08 1 1
-0.179730698456919 -1.21513021870217 -1.1381027294704 -0.179 1 1
-1.04027868666886 -0.49749376308465 -0.417893893416172 -0.87 1 1
-0.514734184461277 1.18604257063429 1.2716771057597 -0.448 0 1
-0.624326402931104 0.707941526553967 0.791862300118165 -0.536 1 1
-0.00288870956242492 1.58947063217062 1.67655126224424 -0.037 1 0
1.45294428351971 -0.92419652047885 -0.846126174313282 1.132 1 0
-0.32543853437703 0.464526999040457 0.547575248970041 -0.296 1 1
-0.807395222420474 -0.112491502435792 -0.0315115854249157 -0.683 1 0
-0.992954774147795 -1.475030989115 -1.3989351187441 -0.832 1 0
-1.07390357188119 -1.26264938941198 -1.1857922334794 -0.897 1 1
0.726895836157106 -0.736059395627771 -0.657314668645011 0.549 1 1
-1.14115334230586 1.07451798631535 1.15975275961614 -0.951 1 0
-0.330419998852931 0.927111579215534 1.01181797166986 -0.3 1 0
-1.82859543998023 -1.66510767195424 -1.58969313478008 -1.503 0 1
-0.60689127726545 0.551807108507453 0.635168215517177 -0.522 1 1
-0.525942479532055 1.62147333897519 1.70866868331152 -0.457 1 1
-0.230790709334906 -0.278323710423083 -0.197938221864474 -0.22 1 1
-0.0713838461060669 0.123164793125096 0.204989424252352 -0.092 1 1
0.0593795963863405 0.661392134838236 0.745146051293026 0.013 1 0
0.769238284202266 0.96299340199641 1.04782841347257 0.583 1 0
-1.14987090513868 0.445131419158902 0.528110145292899 -0.958 1 0
-2.12499257629635 -1.05996557964973 -0.982381900053272 -1.741 1 0
-0.289322916926746 1.40424284430178 1.49065952212754 -0.267 1 0
-0.766298140494289 -0.599320557462811 -0.520085687721164 -0.65 0 1
0.462878218934341 2.0869672561325 2.17583117156292 0.337 1 0
-1.42260608519428 -0.0349091829095729 0.0463488292836502 -1.177 1 1
-0.332910731090882 -0.696298456870584 -0.617411206106871 -0.302 1 1
0.215050361258254 -0.188134263973854 -0.107425489765767 0.138 0 0
-1.43755047862198 -1.26264938941198 -1.1857922334794 -1.189 1 0
-0.195920458003598 -0.0455767518444279 0.0356430222612225 -0.192 1 0
0.13908302800076 -0.293840174328327 -0.213510304806187 0.077 1 1
0.486540175194871 0.876683071523492 0.961208702109295 0.356 1 1
0.320906481371155 1.4643691419346 1.55100134352668 0.223 1 0
-0.220827780383104 0.899957767381358 0.984566826521865 -0.212 1 1
1.11794079751535 0.547927992531142 0.631275194781749 0.863 1 1
0.085532284884822 0.610963627146194 0.694536781732458 0.034 1 1
-0.270642425142116 0.867955060576792 0.952449405454581 -0.252 1 0
0.354531366583489 1.32181162980517 1.40793283149969 0.25 1 1
0.291017694515748 1.65638538276199 1.74370586993038 0.199 1 1
0.477822612362044 0.210444902592093 0.292582390799489 0.349 1 1
-0.0290413980609064 0.645875670932992 0.729573968351312 -0.058 1 0
1.43924525621098 1.62244311796927 1.70964193849538 1.121 1 0
-0.334156097209857 -0.962017901247882 -0.884083126483708 -0.303 1 0
0.800372437176649 1.06191085939234 1.14710044222599 0.608 1 1
1.42430086278328 1.53031411353188 1.61718269602896 1.109 1 1
-0.878381091202067 0.13868125703034 0.220561507194066 -0.74 1 0
0.690780218706822 0.4887714738924 0.571906628566467 0.52 1 1
1.64223993360396 -0.444155918410374 -0.364364858304033 1.284 1 1
1.45543501575766 0.82625456383145 0.910599432548727 1.134 1 0
0.897510994456723 -0.701147351840973 -0.622277482026157 0.686 1 1
-0.751353747066585 0.214324018568403 0.296475411534917 -0.638 1 0
1.89629462187492 1.29756715495323 1.38360145190326 1.488 1 0
-1.37901827103014 -1.28204496929353 -1.20525733715654 -1.142 1 0
-0.529678577888981 0.0659478324745108 0.147567368404785 -0.46 1 0
-0.222073146502079 -0.96686679621827 -0.888949402402993 -0.213 1 1
-0.624326402931104 -0.812671936159912 -0.734201828169719 -0.536 0 1
-1.58201294842312 -1.50703369591957 -1.43105253981138 -1.305 1 0
-1.74017444553298 -0.852432874917098 -0.774105290707859 -1.432 1 1
0.268601104374192 0.57023290939493 0.653660064010462 0.181 1 1
0.241203049756736 -1.2529515994712 -1.17605968164083 0.159 1 0
-1.26693532032236 0.595447163240951 0.678964698790745 -1.052 1 0
-1.4163792545994 -1.53224794976559 -1.45635717459167 -1.172 1 1
0.414308940294304 -0.317114870186192 -0.236868429218757 0.298 1 0
-0.438766851203783 -1.65444010301938 -1.57898732775766 -0.387 0 0
-0.461183441345339 -0.558589839711546 -0.479208969999167 -0.405 1 0
-0.590701517718771 -0.000966918116852288 0.0804127607186478 -0.509 1 0
-0.493562960438697 0.738974454364454 0.823006466001591 -0.431 1 1
0.835242688507958 1.56328659933052 1.6502733722801 0.636 1 0
-0.814867419134326 -1.44787717728082 -1.3716839735961 -0.689 0 1
1.97599805348934 2.22564565228561 2.31500666285448 1.552 1 0
-0.390197572563746 1.04348505850486 1.12860859373271 -0.348 1 0
0.515183595931304 -0.8175208311303 -0.739068104089005 0.379 1 0
-0.611872741741351 -1.6185582802385 -1.54297688595494 -0.526 0 0
0.234976219161859 -0.477128404209017 -0.397455534555174 0.154 1 0
-0.159804840553314 0.224991587503258 0.307181218557345 -0.163 1 1
-1.01910746264628 -1.04056999976818 -0.962916796376131 -0.853 1 0
-0.954348424459561 -1.01923486189847 -0.941505182331275 -0.801 1 1
-0.67040494933319 -0.307417080245415 -0.227135877380186 -0.573 1 0
-0.268151692904166 -1.62825607017928 -1.55270943779351 -0.25 1 1
0.806599267771526 0.616782301110661 0.700376312835601 0.613 1 1
-0.504771255509474 -0.415062548588043 -0.335167202788321 -0.44 1 1
-0.387706840325795 1.01051257270622 1.09551791748157 -0.346 1 0
-0.814867419134326 -0.758364312491559 -0.679699537873723 -0.689 0 1
-0.0502126220834866 -0.816551052136222 -0.738094848905148 -0.075 1 1
-0.366535616303215 -1.25198182047712 -1.17508642645697 -0.329 1 0
0.452915289982538 -0.101823933500937 -0.020805778402488 0.329 1 0
1.66963798822141 0.81364743690844 0.897947115158586 1.306 1 0
-0.990464041909845 -1.01535574592216 -0.937612161595847 -0.83 0 1
-0.20339265471745 0.485862136910167 0.568986863014896 -0.198 1 1
0.246184514232637 -0.464521277286007 -0.384803217165031 0.163 1 1
0.530127989359007 -0.589622767522034 -0.510353135882593 0.391 1 0
0.629757278877032 0.905776441345824 0.990406357625007 0.471 1 1
0.98344125666602 0.928081358209612 1.01279122685372 0.755 1 1
0.962270032643439 1.16858654874089 1.25415851245027 0.738 1 1
1.01333004352143 0.913534673298446 0.998192399095864 0.779 1 0
0.368230393892217 1.00178456175952 1.08675862082686 0.261 1 0
0.47906797848102 -0.175527137050844 -0.0947731723756251 0.35 1 1
-0.36778098242219 0.688545946672413 0.772397196441024 -0.33 1 1
-0.788714730635845 0.0135797667943135 0.0950115884765037 -0.668 1 1
0.232485486923908 -0.439307023439986 -0.359498582384748 0.152 1 1
0.110439607264328 -0.292870395334249 -0.212537049622331 0.054 1 0
0.170217180975143 -0.347178019002601 -0.267039339918326 0.102 1 0
0.229994754685958 -0.480037741191251 -0.400375300106745 0.15 1 1
-0.482354665367919 0.352032635727441 0.434677647642621 -0.422 1 1
-1.64677198660983 -1.04250955775633 -0.964863306743845 -1.357 1 0
0.571225071285192 0.352032635727441 0.434677647642621 0.424 1 1
-0.577002490410042 -0.97559480716497 -0.897708699057707 -0.498 1 0
-0.441257583441734 0.359790867680063 0.442463689113477 -0.389 1 0
-0.22456387874003 -0.905770719591374 -0.827634325819998 -0.215 1 0
0.400609912985575 -0.103763491489092 -0.0227522887702018 0.287 1 0
-1.21338457720642 -0.794246135272434 -0.715709979676435 -1.009 1 1
0.522655792645155 -0.493614647108339 -0.414000872680744 0.385 1 1
1.39441207592787 -0.964927238230115 -0.887002892035279 1.085 1 0
-0.381480009730919 -0.997899724028758 -0.920093568286419 -0.341 1 1
-0.294304381402647 1.62438267595742 1.71158844886309 -0.271 1 0
-0.406387332110425 0.0921318653146091 0.173845258368926 -0.361 1 1
0.679571923636044 -1.16373193201605 -1.08652020472598 0.511 1 0
-0.284341452450845 -0.449974592374841 -0.370204389407175 -0.263 1 1
0.0618703286242911 -0.415062548588043 -0.335167202788321 0.015 1 1
0.74184022958481 -0.711814920775828 -0.632983289048584 0.561 1 0
-0.291813649164697 -0.634232601249609 -0.555122874340019 -0.269 1 1
-1.96932181142444 -0.713754478763983 -0.634929799416298 -1.616 1 1
-0.259434130071339 -1.25877027343567 -1.18189921274397 -0.243 1 1
-0.579493222647993 -1.51576170686627 -1.43981183646609 -0.5 1 1
-0.867172796131289 -0.579924977581257 -0.500620584044023 -0.731 1 0
1.36203255683451 1.60886621205218 1.69601636592138 1.059 1 1
0.769238284202266 1.01439168868253 1.099410938217 0.583 1 0
0.855168546411563 -0.562468955687858 -0.483101990734596 0.652 1 1
-0.412614162705301 -0.819460389118456 -0.741014614456719 -0.366 1 1
1.23874131105596 1.49734162773324 1.58409201977782 0.96 1 1
0.304716721824476 0.982388981877965 1.06729351714972 0.21 1 0
0.455406022220489 -0.419911443558431 -0.340033478707606 0.331 0 1
0.817807562842304 0.876683071523492 0.961208702109295 0.622 1 0
-0.0365135947747583 -0.57410630361679 -0.49478105294088 -0.064 1 1
0.491521639670773 1.67093206767315 1.75830469768823 0.36 1 1
-0.22705461097798 0.268631642236756 0.350977701830912 -0.217 1 0
-0.128670687578931 -0.31808464918027 -0.237841684402614 -0.138 1 1
1.5239301523013 0.293845896082777 0.376282336611197 1.189 1 0
-2.28689017176314 -0.104733270483169 -0.0237255439540587 -1.871 1 1
-0.629307867407005 -0.786487903319813 -0.707923938205578 -0.54 1 0
-1.07141283964324 -1.64765165006084 -1.57217454147066 -0.895 1 0
1.66963798822141 0.544048876554831 0.62738217404632 1.306 1 1
1.85893363830566 2.18200559755211 2.27121017958091 1.458 1 1
-0.902043047462598 -0.575076082610868 -0.495754308124737 -0.759 1 1
0.806599267771526 1.13658384193632 1.22204109138299 0.613 1 0
-0.131161419816882 -0.930015194443317 -0.851965705416425 -0.14 1 0
0.0481713013155627 1.52449543956742 1.61134316492582 0.004 1 0
0.369475760011192 0.131892804071796 0.213748720907066 0.262 1 1
-0.418840993300178 -1.49733590597879 -1.42131998797281 -0.371 1 0
1.19764422912977 -1.2616796104179 -1.18481897829554 0.927 1 1
0.466614317291267 0.80491942596174 0.889187818503872 0.34 1 0
-0.146105813244585 0.151288383953351 0.233213824584208 -0.152 1 0
1.3072364475996 1.85906919252423 1.94711620335651 1.015 1 1
0.740594863465834 0.482952799927934 0.566067097463325 0.56 1 0
-0.715238129616302 -0.381120283795322 -0.301103271353323 -0.609 1 1
0.677081191398094 0.64296633395076 0.726654202799742 0.509 1 1
-0.864682063893339 -0.445125697404453 -0.36533811348789 -0.729 1 0
0.248675246470587 0.640056996968526 0.72373443724817 0.165 1 0
-0.60689127726545 -1.11427320331809 -1.03688419034927 -0.522 1 0
0.274827934969069 0.959114286020099 1.04393539273715 0.186 1 1
-0.813622053015351 0.236628935432191 0.318860280763629 -0.688 1 0
0.151536689190513 1.9473190809853 2.0356824250875 0.087 1 0
1.45668038187664 0.754490918269698 0.838578548943305 1.135 1 1
-0.108744829675326 -0.655567739119319 -0.576534488384874 -0.122 1 1
0.553789945619538 -0.866009780834186 -0.787730863281858 0.41 1 0
0.415554306413279 1.05803174341603 1.14320742149057 0.299 1 1
-1.07514893800017 -0.522708016930671 -0.443198528196456 -0.898 0 0
0.393137716271723 -0.200741390896865 -0.120077807155909 0.281 1 0
-0.403896599872474 0.512046169750266 0.595264752979037 -0.359 1 0
-0.22456387874003 1.29368803897691 1.37970843116783 -0.215 1 0
-1.15609773573356 -0.57410630361679 -0.49478105294088 -0.963 0 0
0.307207454062427 -0.777759892373113 -0.699164641550865 0.212 1 1
1.03574663366298 -1.04929801071488 -0.971676093030844 0.797 1 0
-0.222073146502079 -0.537254701841836 -0.457797355954312 -0.213 1 1
-0.223318512621055 -0.895103150656519 -0.816928518797571 -0.214 0 1
-0.364044884065264 0.551807108507453 0.635168215517177 -0.327 1 1
-0.476127834773042 0.16874440584675 0.250732417893635 -0.417 1 1
-0.562058096982339 0.014549545788391 0.0959848436603605 -0.486 1 0
-0.359063419589363 0.163895510876361 0.245866141974349 -0.323 1 0
-1.16481529856639 -0.952320111307104 -0.874350574645137 -0.97 1 0
-0.129916053697906 0.708911305548045 0.792835555302022 -0.139 1 1
1.17273690675027 -0.172617800068611 -0.0918534068240538 0.907 1 1
-0.823584981967153 0.193958659692771 0.276037052673918 -0.696 1 0
1.45543501575766 -1.21416043970809 -1.13712947428655 1.134 1 0
-0.651724457548561 -0.99692994503468 -0.919120313102562 -0.558 1 0
1.55008284079979 1.7426957132349 1.83032558129366 1.21 1 0
1.45169891740074 0.154197720935584 0.236133590135778 1.131 1 0
-0.471146370297141 -0.633262822255532 -0.554149619156162 -0.413 1 1
-0.134897518173808 0.505257716791722 0.588451966692038 -0.143 1 0
-1.06767674128631 -1.48181944207354 -1.4057479050311 -0.892 1 1
-0.0464765237265607 -1.46533319917422 -1.38920256690553 -0.072 1 1
1.70948970402862 1.42169886619518 1.50817811543697 1.338 1 1
-0.423822457776079 -0.438337244445908 -0.358525327200891 -0.375 1 0
0.307207454062427 -0.303537964269104 -0.223242856644758 0.212 1 1
2.04573855615196 0.876683071523492 0.961208702109295 1.608 1 1
0.576206535761094 1.93762129104453 2.02594987324893 0.428 1 1
-1.34912948417473 -0.628413927285143 -0.549283343236877 -1.118 1 1
0.688289486468871 -1.48763811603801 -1.41158743613424 0.518 1 1
-0.359063419589363 -1.20640220775547 -1.12934343281569 -0.323 1 1
0.142819126357686 -0.848553758940787 -0.770212269972431 0.08 0 1
0.989668087260896 0.0610989375041224 0.1427010924855 0.76 1 0
-0.803659124063548 -0.110551944447636 -0.0295650750572013 -0.68 1 0
0.151536689190513 -0.537254701841836 -0.457797355954312 0.087 1 0
-0.701539102307573 0.472285230993079 0.555361290440897 -0.598 1 0
0.163990350380266 -0.357845587937456 -0.277745146940754 0.097 1 1
-0.797432293468672 -0.894133371662441 -0.815955263613713 -0.675 1 1
0.998385650093723 -0.00581581308724135 0.075546484799362 0.767 1 1
-1.43879584474096 -1.19476485982654 -1.1176643706094 -1.19 1 1
0.104212776669452 -0.0543047627911278 0.0268837256065086 0.049 1 1
-1.78998909029199 0.328757939869575 0.411319523230051 -1.472 1 0
1.73813312476506 1.50219052270363 1.5889582956971 1.361 1 0
0.667118262446291 0.475194567975312 0.558281055992468 0.501 1 1
0.871358305958242 0.152258162947429 0.234187079768065 0.665 1 0
0.0830415526468714 -0.313235754209882 -0.232975408483329 0.032 1 1
0.13908302800076 -0.0155136030280188 0.0658139329607912 0.077 1 1
-0.803659124063548 -0.833037295035544 -0.754640187030718 -0.68 1 0
0.394383082390699 -0.0669118897141378 0.0142314082163671 0.282 1 1
-0.636780064120857 0.542109318566675 0.625435663678606 -0.546 1 1
-0.315475605425227 -1.36738552077237 -1.29090379333596 -0.288 1 1
0.259883541541365 -0.502342658055038 -0.422760169335457 0.174 1 0
-0.228299977096956 -1.41199535449995 -1.33567353179339 -0.218 0 0
-0.923214271485178 -1.35380861485528 -1.27727822076196 -0.776 1 1
0.0431898368396615 -0.473249288232707 -0.393562513819745 0 1 0
1.4940413654459 -0.836916411011855 -0.758533207766146 1.165 1 1
-0.554585900268487 -1.32374546603887 -1.24710731006239 -0.48 0 0
0.369475760011192 -0.90286138260914 -0.824714560268427 0.262 1 0
-0.732673255281956 -0.849523537934865 -0.771185525156288 -0.623 1 0
-0.275623889618018 -0.458702603321541 -0.378963686061889 -0.256 1 1
0.0257547111740072 -0.704056688823206 -0.625197247577727 -0.014 1 0
-0.687840074998845 -1.37805308970723 -1.30160960035839 -0.587 0 1
1.22255155150928 1.1288256099837 1.21425504991213 0.947 1 1
-0.695312271712696 -0.113461281429869 -0.0324848406087726 -0.593 1 1
-0.481109299248943 0.0436429156107226 0.125182499176072 -0.421 1 0
-0.522206381175129 0.437373187206281 0.520324103822043 -0.454 1 0
-0.692821539474746 -0.811702157165833 -0.733228572985862 -0.591 0 0
